file,key,unprocessed,processed
TCE_1265,Fatherhusbandname,Nicholas Desa !,Nicholas Desa
TCE_1265,contactnumber,9035077676,9035077676
TCE_1265,nationality,Indian,Indian
TCE_1265,bloodgroup,on the,O+
TCE_1265,Dateofbirth,1/7/1997 .,01-07-1997
TCE_1016,referencescmob1,Libni Parikh - 87 80131201,Libni Parikh - 8780131201
TCE_1016,experience,4 years at Senadri Suresh and Singh,4 years at Senadri Suresh and Singh
TCE_1016,contactnumber,8 9457215035,89457215035
TCE_1016,languageknown,"English , Malayalam , Marathi'","English, Malayalam, Marathi"
TCE_1016,AlternateNo,8 ft. 243 ft. 4.4 (0,82434410
TCE_1016,candidatename,Aahana Shetty .,Aahana Shetty
TCE_1016,permanentaddress,"86 , Bhalla Mary , Howrah - 507666","86, Bhalla Mary, Howrah - 507666"
TCE_1016,presentaddress,"H.NO. 831 , Konda Marg , Akola -33630.","H.NO. 831, Konda Marg, Akola -33630"
TCE_1016,Dateofbirth,4/21/1982 .,4/21/1982
TCE_1016,experience1,10 years at Dara-nnemoke .,10 years at Dara-nnemoke
TCE_1016,date,l2l25l 2024 .,2/25/2024
TCE_1016,qualification,Post-graduate .,Post-Graduate
TCE_1016,nationality,Indian,Indian
TCE_1016,bloodgroup,AB -,AB-
TCE_1016,place,Pramagar .,Pramagar
TCE_1016,referencescmob2,Yutika Patel -8899114139 .,Yutika Patel - 8899114139
TCE_1016,Fatherhusbandname,madhar Shetty .,Madhar Shetty
TCE_1016,gender,Female .,Female
TCE_1016,maritalstatus,married .,Married
MIT_576,gender,Female .,Female
MIT_576,permanentaddress,"09 (656 , Yadav Circle , Nadiasd00-2","09 656, Yadav Circle, Nadiasd00-2"
MIT_576,nationality,Indian .,Indian
MIT_576,languageknown,"Tamil , English","Tamil, English"
MIT_576,presentaddress,"88 , Comar Circle , Danapur -815856","88, Comar Circle, Danapur -815856"
MIT_576,experience,1 Years at Yogi PLC .,1 Years at Yogi PLC
MIT_576,referencescmob1,Naksh Agarwal - 8324911043,Naksh Agarwal - 8324911043
MIT_576,maritalstatus,single .,Single
MIT_576,AlternateNo,857-8234 ) .,8578234
MIT_576,referencescmob2,Bina Bern - 1581704265,Bina Bern - 1581704265
MIT_576,contactnumber,"97,05,51,000",970551000
MIT_576,qualification,PhD .,PhD
MIT_576,bloodgroup,at,A+
MIT_576,candidatename,Falguni Sunder .,Falguni Sunder
MIT_576,date,""" ( lb ( 2025 .",2025
MIT_576,experience1,1 Years at Barad LLC,1 Years at Barad LLC
MIT_576,place,Shillong .,Shillong
MIT_576,Fatherhusbandname,zashil Sunder .,Zashil Sunder
MIT_576,Dateofbirth,31.30 ( 1997 .,31/30/1997
MIT_576,aadhaarcard,6.91648E+11,6.91648E+11
TCE_1136,referencescmob1,Poosa Palla - Y162 845525 .,Poosa Palla - 162845525
TCE_1136,candidatename,Gourangi Tella .,Gourangi Tella
TCE_1136,languageknown,"Marathi , Hindi .","Marathi, Hindi"
TCE_1136,contactnumber,4909 1/2540 .,4909112540
TCE_1136,AlternateNo,70062 & 0595,700620595
TCE_1136,permanentaddress,"H. No. 19 , Talwar Marg , Miryalaguda 519208","H. No. 19, Talwar Marg, Miryalaguda 519208"
TCE_1136,referencescmob2,Yochana Nayar - 8 1809 60484 .,Yochana Nayar - 8180960484
TCE_1136,presentaddress,"178 ) Laka , Srikakulam -151 376 .","178 Laka, Srikakulam -151 376"
TCE_1136,experience,10 years at Subramaniam - Ranganathan,10 years at Subramaniam - Ranganathan
TCE_1136,qualification,10th pass .,10th Pass
TCE_1136,maritalstatus,married .,Married
TCE_1136,experience1,5 years at Dakota Sankar and Shukla,5 years at Dakota Sankar and Shukla
TCE_1136,place,Itanagar .,Itanagar
TCE_1136,Dateofbirth,10/4/1969 .,10-04-1969
TCE_1136,date,08IOLL2023 .,Aug-23
TCE_1136,nationality,Indian .,Indian
TCE_1136,bloodgroup,Art,A+
TCE_1136,Fatherhusbandname,Daniel Tella .,Daniel Tella
TCE_1136,gender,Female .,Female
MIT_392,gender,Female .,Female
MIT_392,pancard,CCPAH109OR,CCPAH1090R
MIT_392,maritalstatus,Married .,Married
MIT_392,permanentaddress,"87178 , Korda chawk , Saharsa -","87178, Korda Chawk, Saharsa"
MIT_392,experience1,8 years at Pradhan Yohannan and Duke,8 years at Pradhan Yohannan and Duke
MIT_392,presentaddress,"76140 , Choudhary Zila , Firozafod-","76140, Choudhary Zila, Firozafod"
MIT_392,contactnumber,7533800337,7533800337
MIT_392,place,Bhopal .,Bhopal
MIT_392,qualification,Ph D .,PhD
MIT_392,nationality,Indian .,Indian
MIT_392,Dateofbirth,81 23 ( 1984 .,81/23/1984
MIT_392,referencescmob2,Pranit choudhury - 9364624343,Pranit Choudhury - 9364624343
MIT_392,bloodgroup,At,A+
MIT_392,AlternateNo,9287397b15,9287397615
MIT_392,experience,7 years at Minhas Vaidya and chowdhury,7 years at Minhas Vaidya and chowdhury
MIT_392,date,021 20 ( 2023 .,21/20/2023
MIT_392,referencescmob1,"Kai kealla - 78.323 1,505 ) .",Kai Kealla - 783231505
MIT_392,Fatherhusbandname,Barbon Ghose,Barbon Ghose
MIT_392,candidatename,charvi Ghose,Charvi Ghose
MIT_392,languageknown,"Guiarati , Kannada , Tamil , English","Gujarati, Kannada, Tamil, English"
MIT_659,AlternateNo,9726 TT 8522 .,9726778522
MIT_659,presentaddress,"30134 , Panchal Circle , Kakinada - 540449","30134, Panchal Circle, Kakinada - 540449"
MIT_659,permanentaddress,"809 , Gulati Nagar , Bichannagar -643167","809, Gulati Nagar, Bichannagar -643167"
MIT_659,contactnumber,99 4.9 7.0.6.309 .,9949706309
MIT_659,referencescmob2,Amara Baaman- 90360313 ) .,Amara Baaman - 90360313
MIT_659,languageknown,"Malayalam , Gujarati , Bengali Kannada","Malayalam, Gujarati, Bengali, Kannada"
MIT_659,candidatename,Alexander sane,Alexander Sane
MIT_659,Fatherhusbandname,Kiaan sane .,Kiaan Sane
MIT_659,gender,Male .,Male
MIT_659,referencescmob1,"Yadavi Luke - 89,4.36.28.8'6",Yadavi Luke - 894362886
MIT_659,experience,1 year at Banik-sha .,1 year at Banik-sha
MIT_659,experience1,6 years at Jayalaman Yogi E. Mitra .,6 years at Jayalaman Yogi E Mitra
MIT_659,Dateofbirth,2 (6 ( 1962 .,02-06-1962
MIT_659,place,shimla .,Shimla
MIT_659,date,08 (03 (2023 .,08-03-2023
MIT_659,bloodgroup,B -,B-
MIT_659,nationality,Indian .,Indian
MIT_659,pancard,FXOKLY 359H .,FXOKLY359H
MIT_659,maritalstatus,Nassied .,Nassied
MIT_659,qualification,Diploma .,Diploma
TCE_1135,experience,1 years at Bose Goda and Butala,1 years at Bose Goda and Butala
TCE_1135,referencescmob1,Dalbir Bassi-94686642779 .,Dalbir Bassi - 94686642779
TCE_1135,AlternateNo,1/41 330002 .,1141330002
TCE_1135,contactnumber,9936741943 .,9936741943
TCE_1135,experience1,3 years at Ravi and lions .,3 years at Ravi and lions
TCE_1135,candidatename,Katin Balakrishnan .,Katin Balakrishnan
TCE_1135,languageknown,"Kannada , Bengali , Hindi , Telugu","Kannada, Bengali, Hindi, Telugu"
TCE_1135,permanentaddress,"844 , Sun Ganjs Ho sur 840125","844, Sun Ganjs Ho sur 840125"
TCE_1135,presentaddress,"H. No. 67 , Bandi Zila , pali 2519.3 .","H. No. 67, Bandi Zila, pali 2519.3"
TCE_1135,place,Jaipur .,Jaipur
TCE_1135,Dateofbirth,5/ 10/ 1971 .,05-10-1971
TCE_1135,referencescmob2,Yatan Grewal-875 720187 .,Yatan Grewal - 875720187
TCE_1135,nationality,Indianism .,Indianism
TCE_1135,qualification,10th pass .,10th Pass
TCE_1135,maritalstatus,Married .,Married
TCE_1135,date,0b 126 ( 2023 .,0/126/2023
TCE_1135,Fatherhusbandname,Bakhshi Balakrishnan .,Bakhshi Balakrishnan
TCE_1135,bloodgroup,0 #,O
TCE_1135,gender,Male .,Male
TCE_1246,candidatename,fishani Patil .,Fishani Patil
TCE_1246,permanentaddress,"H.Nomuna , Kumar - Just Road ,","H.Nomuna, Kumar - Just Road"
TCE_1246,experience,7 years at Ranganathan Shenoy & Kapur,7 years at Ranganathan Shenoy Kapur
TCE_1246,experience1,3 years at Isaac Ltd .,3 years at Isaac Ltd
TCE_1246,languageknown,"Malayalam , Kannada .","Malayalam, Kannada"
TCE_1246,referencescmob1,Anri Manda-9681169849 .,Anri Manda - 9681169849
TCE_1246,contactnumber,75 149-989 ) .,75149989
TCE_1246,presentaddress,"H.NO. 3/2 , Mora Road , Elena 629136","H.NO. 3/2, Mora Road, Elena 629136"
TCE_1246,AlternateNo,971975-797,971975797
TCE_1246,maritalstatus,Single .,Single
TCE_1246,qualification,12th pass .,12th Pass
TCE_1246,referencescmob2,Siya Pradhan - 9303995207 .,Siya Pradhan - 9303995207
TCE_1246,nationality,Indian,Indian
TCE_1246,Fatherhusbandname,Nicholas . Patti ) .,Nicholas Patti
TCE_1246,gender,Female .,Female
TCE_1246,place,Mumbai .,Mumbai
TCE_1246,Dateofbirth,12/29 (200 ) .,12/29/200
TCE_1246,date,02 ( 02 ( 2022 .,02-02-2022
MIT_167,referencescmob2,Jyoti Bassi-9HH 56699a1,Jyoti Bassi - 9566991
MIT_167,permanentaddress,"6 6/13 , Cherian Granj , North Dundum","6 6/13, Cherian Granj, North Dundum"
MIT_167,place,Shimla .,Shimla
MIT_167,contactnumber,7 0149 729 81 .,7014972981
MIT_167,presentaddress,"H.NO. 31 , char Gang , Rouakla 681558","H.NO. 31, char Gang, Rouakla 681558"
MIT_167,aadhaarcard,"77 958 300,000",77958300000
MIT_167,AlternateNo,88266 80694,8826680694
MIT_167,referencescmob1,Thomas Bhatti - 8368835 (,Thomas Bhatti - 8368835
MIT_167,date,02 (07 ( 2024 .,02-07-2024
MIT_167,maritalstatus,Single .,Single
MIT_167,qualification,12th pass .,12th Pass
MIT_167,languageknown,"Hindi , Telugu , Tamil , English","Hindi, Telugu, Tamil, English"
MIT_167,Dateofbirth,H/25/1976 .,25/1976
MIT_167,bloodgroup,o-,O-
MIT_167,experience1,It years at Baba Group .,It years at Baba Group
MIT_167,gender,Male .,Male
MIT_167,nationality,Indian .,Indian
MIT_167,candidatename,Arjun Purbhit .,Arjun Purbhit
MIT_167,Fatherhusbandname,Harrison Purohit .,Harrison Purohit
MIT_167,experience,3 years at Khore-1yengar,3 years at Khore-1yengar
TCE_1315,experience,9 years at Yadov-Bail,9 years at Yadov-Bail
TCE_1315,referencescmob1,Gopal Vig - 9645984b82,Gopal Vig - 964598482
TCE_1315,place,Ranchi .,Ranchi
TCE_1315,experience1,7 years at Sibral Ltd .,7 years at Sibral Ltd
TCE_1315,presentaddress,"90 , Verina Nagar , Sambalpur-755074","90, Verina Nagar, Sambalpur-755074"
TCE_1315,languageknown,"Gujarati , Malayalam .","Gujarati, Malayalam"
TCE_1315,candidatename,Zashil Bhatti .,Zashil Bhatti
TCE_1315,referencescmob2,vedant Warviol -74 60215583,Vedant Warviol - 7460215583
TCE_1315,permanentaddress,"H.NO.43 , Lala , Bulandshahr 66.2.39 .","H.NO.43, Lala, Bulandshahr 66.2.39"
TCE_1315,contactnumber,877832 8129,8778328129
TCE_1315,Dateofbirth,9/9 (200 ) .,9/9/200
TCE_1315,AlternateNo,9000654443 .,9000654443
TCE_1315,qualification,Ph D .,PhD
TCE_1315,maritalstatus,Single .,Single
TCE_1315,date,04 (20 (2023 .,4/20/2023
TCE_1315,nationality,Indian .,Indian
TCE_1315,gender,male .,Male
TCE_1315,bloodgroup,B. c.,B
TCE_1315,Fatherhusbandname,Nareen Bhatti .,Nareen Bhatti
TCE_1400,presentaddress,"6481903 , Norang Mary , Aurangabad","6481903, Norang Mary, Aurangabad"
TCE_1400,referencescmob1,Thomas Chada - 1424769708,Thomas Chada - 1424769708
TCE_1400,contactnumber,9260851823 .,9260851823
TCE_1400,experience,5 years at Bass Swaminathan and,5 years at Bass Swaminathan and
TCE_1400,experience1,9 years at Bawa Kohli and Karl,9 years at Bawa Kohli and Karl
TCE_1400,languageknown,"Hindi , Marathi , Gujarati","Hindi, Marathi, Gujarati"
TCE_1400,candidatename,Luke Brar .,Luke Brar
TCE_1400,permanentaddress,"01101 , Palla Linde , Darbhanga -574487","01101, Palla Linde, Darbhanga -574487"
TCE_1400,place,Mumbai .,Mumbai
TCE_1400,Dateofbirth,1/2 (1986 .,01-02-1986
TCE_1400,nationality,Indian,Indian
TCE_1400,referencescmob2,Gumbir sale - 9444448663,Gumbir Sale - 9444448663
TCE_1400,qualification,PhD .,PhD
TCE_1400,bloodgroup,0-0-4 .,O-O-
TCE_1400,date,07 ( 14 ( 202 4 .,07/14/202/4
TCE_1400,gender,male .,Male
TCE_1400,AlternateNo,7 243817476 .,7243817476
TCE_1400,maritalstatus,single .,Single
TCE_1400,Fatherhusbandname,Bakashi Borar .,Bakashi Borar
MIT_428,experience,3 years at warble Ray and Dixon .,3 years at warble Ray and Dixon
MIT_428,experience1,"""6 years at General - Vaety .",6 years at General - Vaety
MIT_428,presentaddress,"660 , Deshpande Road , America . 327135","660, Deshpande Road, America . 327135"
MIT_428,contactnumber,9505696406,9505696406
MIT_428,Fatherhusbandname,teai Watrajann,Teai Watrajann
MIT_428,aadhaarcard,7.32197E+11,7.32197E+11
MIT_428,referencescmob2,Vivaan Goda-8170484566,Vivaan Goda - 8170484566
MIT_428,languageknown,"Kannada , Marsathi .","Kannada, Marathi"
MIT_428,referencescmob1,"Zangi Vioka - 8118,768 4 .",Zangi Vioka - 81187684
MIT_428,pancard,UJNUBITER,UJNUBITER
MIT_428,permanentaddress,"62 , Bass path , Dehri - 879060","62, Bass Path, Dehri - 879060"
MIT_428,date,toolest 2005,2005
MIT_428,gender,Female .,Female
MIT_428,maritalstatus,Diploma .,Diploma
MIT_428,AlternateNo,7038772246,7038772246
MIT_428,place,Panaji .,Panaji
MIT_428,candidatename,Haririni Natorsajan .,Haririni Natorsajan
MIT_428,nationality,Dodian,Indian
MIT_428,Dateofbirth,8111 1986 .,8111/1986
MIT_428,bloodgroup,0 tre,O+
VIT_706,permanentaddress,"H.NO. 32 , Golla Road , Munggen's","H.NO. 32, Golla Road, Munggens"
VIT_706,experience,3 years at Dehran Bedi and,3 years at Dehran Bedi and
VIT_706,presentaddress,"H.NO. 256 , Ghagara chosuke ,","H.NO. 256, Ghagara chosuke"
VIT_706,maritalstatus,Married .,Married
VIT_706,qualification,Diploma .,Diploma
VIT_706,contactnumber,"7 544.44,885",754444885
VIT_706,AlternateNo,756 983 1/720,75698311720
VIT_706,languageknown,"Telugu , English , Bergali","Telugu, English, Bengali"
VIT_706,nationality,Indian,Indian
VIT_706,referencescmob1,Simon Reddy - 9110638119,Simon Reddy - 9110638119
VIT_706,gender,Male .,Male
VIT_706,bloodgroup,0 t,O+
VIT_706,experience1,It years at Dutt Singh and Joshi,It years at Dutt Singh and Joshi
VIT_706,referencescmob2,"samesh Balasubramanian - 8,000612823",Samesh Balasubramanian - 8000612823
VIT_706,Dateofbirth,9 (2-3 ( 1988 .,9/2/3/1988
VIT_706,candidatename,Rachit Ramesh,Rachit Ramesh
VIT_706,aadhaarcard,8164910000000 . D,8.16491E+12
VIT_706,date,04 ( 15 (2 024 .,04/15/2/024
VIT_706,Fatherhusbandname,Gauvaw Ramesh,Gauvaw Ramesh
VIT_706,place,Kolkaka .,Kolkata
MIT_391,experience,4 years at Dugar-Dora .,4 years at Dugar-Dora
MIT_391,permanentaddress,"H.No.661 , Lad Path. eburyapet 133138","H.no.661, Lad Path. Eburyapet 133138"
MIT_391,experience1,a years at Mangal Dada and Bara,a years at Mangal Dada and Bara
MIT_391,place,Bhopal .,Bhopal
MIT_391,date,04/04 ( 2022,04-04-2022
MIT_391,contactnumber,70922 099 50,7092209950
MIT_391,referencescmob1,"cabel Mahajian - 7171,008 4",Cabel Mahajian - 71710084
MIT_391,referencescmob2,Naksh Bhatt - 9913549539,Naksh Bhatt - 9913549539
MIT_391,maritalstatus,single .,Single
MIT_391,presentaddress,"029 , multi Path , Muxaffarpur 372629","029, Multi Path, Muxaffarpur 372629"
MIT_391,aadhaarcard,"50""7/92000000 .0",5.07192E+12
MIT_391,languageknown,"Marathi , English , Kanneda , Gujarat","Marathi, English, Kannada, Gujarati"
MIT_391,AlternateNo,8 6 2307474 9,8623074749
MIT_391,Dateofbirth,11 (2 (2003 .,11-02-2003
MIT_391,Fatherhusbandname,"Akshay Desai""",Akshay Desai
MIT_391,gender,Female .,Female
MIT_391,qualification,12th Pass,12th Pass
MIT_391,bloodgroup,Bt .,B+
MIT_391,nationality,Indian .,Indian
MIT_391,candidatename,Ekta Desau .,Ekta Desau
TCE_1381,presentaddress,"H.NO. 410 , Mandal Margaikati .","H.NO. 410, Mandal Margaikati"
TCE_1381,referencescmob1,"Zarna Keev , 979811624 .",ZarnaKeev - 979811624
TCE_1381,experience,8 years at Bhatt LLC .,8 years at Bhatt LLC
TCE_1381,permanentaddress,"H.NO. 16 , Mohanty , Zila ,thoothukud","H.NO. 16, Mohanty, Zila,thoothukud"
TCE_1381,contactnumber,19.280736210 .,19280736210
TCE_1381,experience1,4 years at Butala Inc.,4 years at Butala Inc
TCE_1381,languageknown,"Marathi , Osujarathi , Hindi","Marathi, Osujarathi, Hindi"
TCE_1381,Fatherhusbandname,Ayaan Munshi .,Ayaan Munshi
TCE_1381,nationality,Indian,Indian
TCE_1381,AlternateNo,89 7. 702U.07 .,89770207
TCE_1381,Dateofbirth,"6 ( 261,0005 .",6/261/5
TCE_1381,referencescmob2,udant Gara-7756812309 .,Udant Gara - 7756812309
TCE_1381,candidatename,Janani Mushi .,Janani Mushi
TCE_1381,place,Ranchis .,Ranchi
TCE_1381,gender,female .,Female
TCE_1381,qualification,10thpass .,10th Pass
TCE_1381,bloodgroup,at,A+
TCE_1381,maritalstatus,single .,Single
TCE_1381,date,10 ( 4/2024 .,10-04-2024
TCE_1368,candidatename,Washi Mannan .,Washi Mannan
TCE_1368,permanentaddress,"594 , Dhalimal Zila , Bangalore-567453","594, Dhalimal Zila, Bangalore-567453"
TCE_1368,referencescmob1,Vrighti Bank - 950402056 ),Vrighti Bank - 950402056
TCE_1368,languageknown,"Tarnil , English , treadi .","Tamil, English, Treadi"
TCE_1368,maritalstatus,Married .,Married
TCE_1368,AlternateNo,86 4.5.306969 .,8645306969
TCE_1368,gender,Female .,Female
TCE_1368,presentaddress,"H. No. 1997 , Singhal Nagar , Tedapalliguden","H. No. 1997, Singhal Nagar, Tedapalliguden"
TCE_1368,experience1,I year at . Dutch Group .,I year at Dutch Group
TCE_1368,place,Mumbai .,Mumbai
TCE_1368,contactnumber,944 4064 514,9444064514
TCE_1368,qualification,diploma .,Diploma
TCE_1368,experience,2 years at Oommen and some,2 years at Oommen and some
TCE_1368,Dateofbirth,10 (25 ( 1963 .,10/25/1963
TCE_1368,Fatherhusbandname,Footman Mannen .,Footman Mannen
TCE_1368,referencescmob2,Zetaan Dugal -7854176899 .,Zetaan Dugal - 7854176899
TCE_1368,date,orfirst 2023 .,2023
TCE_1368,nationality,Indian,Indian
TCE_1368,bloodgroup,0ve .,O
VIT_843,permanentaddress,"96,00 , Ruestogi Mary , Meighitude 904.257","96,00, Ruestogi Mary, Meighitude 904.257"
VIT_843,AlternateNo,7 5/8268 529 .,7518268529
VIT_843,presentaddress,"# 5/186 , Chewla Street , Phusro-367-828","5/186, Chewla Street, Phusro-367-828"
VIT_843,referencescmob2,Pushed Borde -856/4.20.20,Pushed Borde - 85642020
VIT_843,experience1,3' Years at Sierra Menon and Shetty,3 Years at Sierra Menon and Shetty
VIT_843,contactnumber,FODY S. 7 896,7896
VIT_843,referencescmob1,Krishne Naidm - 8 9.8.8. 7.53,Krishne Naidm - 8988753
VIT_843,candidatename,Harrison Gupta,Harrison Gupta
VIT_843,languageknown,English . Bengati .,"English, Bengali"
VIT_843,Fatherhusbandname,Anthony Guipata .,Anthony Guipata
VIT_843,experience,10 years at Balain-Chaneter,10 years at Balain-Chaneter
VIT_843,gender,Make,Male
VIT_843,date,"0-4/0.2,00024 .",0/4/0/2/00024
VIT_843,nationality,Indian,Indian
VIT_843,place,I teenager,Iteenager
VIT_843,qualification,10th peers .,10th Pass
VIT_843,Dateofbirth,"9/ 20, 1997",9/20/1997
VIT_843,bloodgroup,p,
VIT_843,aadhaarcard,9th h 0.6200000,906200000
VIT_843,maritalstatus,Manried .,Married
TCE_1428,contactnumber,806 2820706,8062820706
TCE_1428,referencescmob1,"Agastya Chaudhory - 794,3668340",Agastya Chaudhory - 7943668340
TCE_1428,languageknown,"Hindi , Telugu .","Hindi, Telugu"
TCE_1428,AlternateNo,9563408998,9563408998
TCE_1428,permanentaddress,"17 , Dey Gianj , Bihar Sharif 0 76674","17, Dey Gianj, Bihar Sharif 0 76674"
TCE_1428,candidatename,Sudiksha Narang,Sudiksha Narang
TCE_1428,Dateofbirth,10/8 ( 1993 .,10-08-1993
TCE_1428,presentaddress,"72 , Sarkar , Jalgaon-346718 .","72, Sarkar, Jalgaon-346718"
TCE_1428,experience,10 years at Nazi LLC .,10 years at Nazi LLC
TCE_1428,date,10-05-2022,10-05-2022
TCE_1428,referencescmob2,Ucchal Sandhu - 8198796726 .,Ucchal Sandhu - 8198796726
TCE_1428,gender,Female .,Female
TCE_1428,experience1,2 years at Anand Verma and Portla .,2 years at Anand Verma and Portla
TCE_1428,qualification,PhD .,PhD
TCE_1428,maritalstatus,"married ,",Married
TCE_1428,place,Panaji .,Panaji
TCE_1428,nationality,Indian .,Indian
TCE_1428,Fatherhusbandname,Siddharth Narang,Siddharth Narang
TCE_1428,bloodgroup,B-,B-
VIT_956,presentaddress,25 ( 9.2Pukey Nagarski,25 9.2pukey Nagarski
VIT_956,permanentaddress,"5A #Mannan 2ila , Madiabad","5A Mannan 2ila, Madiabad"
VIT_956,languageknown,"English ( Tamil , mandri .","English, Tamil, Mandri"
VIT_956,gender,Male .,Male
VIT_956,referencescmob2,Alexander D'Aura - 7223631068,Alexander DAura - 7223631068
VIT_956,candidatename,Tabinslackarni .,Tabinslackarni
VIT_956,experience,lo years at sure and sons .,lo years at sure and sons
VIT_956,Fatherhusbandname,Ekaraj Nachfearri .,Ekaraj Nachfearri
VIT_956,date,obtained .,
VIT_956,referencescmob1,Dhrum Kardam 99 14/23145,DhrumKardam - 991423145
VIT_956,AlternateNo,893 9646959 .,8939646959
VIT_956,qualification,p hd .,P Hd
VIT_956,nationality,Indianism .,Indianism
VIT_956,bloodgroup,0 r,O
VIT_956,experience1,U. years at moody and sons .,U years at moody and sons
VIT_956,contactnumber,"9.4.2.8,108",9428108
VIT_956,place,saper .,Saper
VIT_956,aadhaarcard,913890000000 .,9.1389E+11
VIT_956,maritalstatus,Marr ed .,Married
VIT_956,Dateofbirth,9 ( 11 ( 1968 #,09-11-1968
TCE_1206,presentaddress,"M.NO. 4bb. Sodhi circle , propddauer","M.NO. 4bb. Sodhi circle, Propddauer"
TCE_1206,permanentaddress,"H.N.230 , Gama-65sandran","H.n.230, Gama-65sandran"
TCE_1206,gender,Female .,Female
TCE_1206,candidatename,chaksika Tripathi .,Chaksika Tripathi
TCE_1206,maritalstatus,married .,Married
TCE_1206,contactnumber,9234953/48 .,9234953148
TCE_1206,languageknown,"English , Hendi , Tamil .","English, Hindi, Tamil"
TCE_1206,referencescmob1,Niharika Sagar - 16451-998-,Niharika Sagar - 16451-998-
TCE_1206,experience,& years at Dhawan-Agarloal,years at Dhawan-Agarloal
TCE_1206,Fatherhusbandname,Aarar Tripathe .,Aarar Tripathe
TCE_1206,date,01 (03 (293 .,1/3/293
TCE_1206,qualification,12thpars .,12th Pass
TCE_1206,nationality,Indian,Indian
TCE_1206,referencescmob2,Marsh Kar-7394381541 .,Marsh Kar - 7394381541
TCE_1206,AlternateNo,93890156 .,93890156
TCE_1206,experience1,Tyreans at Radha Krishnah Sibal Kahore,Tyreans at Radha Krishnah Sibal Kahore
TCE_1206,bloodgroup,Ao .,AO
TCE_1206,place,Imphal,Imphal
TCE_1206,Dateofbirth,9.31 1913 .,9/31/1913
