,folder,file,pred_text,actual_text
4927,MIT_13,maritalstatus,single .,Single
4928,MIT_13,contactnumber,924 3198990,9243198990
4929,MIT_13,AlternateNo,77258 4.843 .,7725845843
4930,MIT_13,place,Chandigarh .,Chandigarh
4931,MIT_13,candidatename,Krishna Yohannan .,Krishna Yohannan
4932,MIT_13,referencescmob1,Nidhe Kohli-9073971919 .,Nidhi Kohli - 9073971919
4933,VIT_772,nationality,Indian,Indian
4934,VIT_772,Dateofbirth,6 ( 27 ( 1986 .,6/27/1986
4935,VIT_772,Fatherhusbandname,facrid Ranganathan,Faqid Ranganathan
4936,VIT_772,permanentaddress,"34 , Natt Road , American 621346","34, Natt Road, Amritsar 621346"
4937,VIT_772,experience,5 years at Murthy Group .,5 years at Murthy Group
4938,VIT_772,date,OT ( 30 ) LOLs .,7/30/2025
4939,VIT_772,presentaddress,"sifsir , sekhon , Aurangrabad","51/517, Sekhon, Aurangabad-784953"
4940,VIT_772,gender,in a le .,Male
4941,VIT_772,bloodgroup,A t,A+
4942,VIT_772,experience1,9 years at Banerjee Group .,9 years at Banerjee Group
4943,VIT_772,qualification,12th Pass,12th Pass
4944,VIT_772,languageknown,"Malayalam , English , Tamil","Malayalam, English, Tamil"
4945,VIT_772,aadhaarcard,"7 247,000000 0",725000000000.0
4946,VIT_772,referencescmob2,Faraj Nagarajan . 1799899147,Faraj Nagarajan - 7799899747
4947,VIT_772,maritalstatus,married .,Married
4948,VIT_772,contactnumber,9 2/3.76 23.5 .,9213762315
4949,VIT_772,AlternateNo,1517 0662 84 .,7517066284
4950,VIT_772,place,CHENNAI .,Chennai
4951,VIT_772,candidatename,Nathan Ranganathan,Nathan Ranganathan
4952,VIT_772,referencescmob1,Mekhala Malhotra - 865295ibts,Mekhala Malhotra - 8652951665
4953,MIT_352,nationality,Indian,Indian
4954,MIT_352,Dateofbirth,11/ 1995,11-09-1995
4955,MIT_352,Fatherhusbandname,AARUSH Bhasin .,Aarush Bhasin
4956,MIT_352,permanentaddress,"12,038 , KARNIK ROAD ""TRUVOTTYUR","12/038, Karnik Road, Tiruvottiyur 659680"
4957,MIT_352,experience,NO YEARS AT CROKSHIP GROUP,10 years at Chokshi Group
4958,MIT_352,date,09 (30 ( 2024 .,9/30/2024
4959,MIT_352,presentaddress,"129 , PARMAR , AHMEDABAD -726426","129, Parmar, Ahmedabad-726426"
4960,MIT_352,gender,female .,Female
4961,MIT_352,bloodgroup,ABT,AB+
4962,MIT_352,experience1,""" COYEARS AT VARY RANDANA AND SRAEST",10 years at Varty  Randhawa and Srivastava
4963,MIT_352,qualification,12th pass .,12th Pass
4964,MIT_352,languageknown,HINDI-GUTARI .,"Hindi, Gujarati"
4965,MIT_352,referencescmob2,AtKA Varkey -934875756,Alka Varkey - 9348757586
4966,MIT_352,pancard,Uzjda 3070K,UZJDA3070K
4967,MIT_352,maritalstatus,MARRIED .,Married
4968,MIT_352,contactnumber,97THI 5H8H9 .,9714154849
4969,MIT_352,AlternateNo,896 838403 b .,8968384036
4970,MIT_352,place,Gangtok,Gangtok
4971,MIT_352,candidatename,Sara Bhasin .,Sara Bhasin
4972,MIT_352,referencescmob1,INAYA GRAUGULY - 8813356667,Inaya Ganguly - 8813356667
4973,MIT_235,nationality,Indian .,Indian
4974,MIT_235,Dateofbirth,21/5/970 .,2/15/1970
4975,MIT_235,Fatherhusbandname,Arayush farmer .,Aayush Parmer
4976,MIT_235,permanentaddress,"6 4/038 , Samazila , A gantala 90.824","64/038, Sama Zila, Agartala 902824"
4977,MIT_235,experience,8 years at Sonan-Natt,8 years at Soman-Natt
4978,MIT_235,date,01/15 (2023 .,1/15/2023
4979,MIT_235,presentaddress,"782 , Some Nagar , Guntakal 673459","782, Sarna Nagar, Guntakal 673459"
4980,MIT_235,gender,Female .,Female
4981,MIT_235,bloodgroup,ABt .,AB+
4982,MIT_235,experience1,1 years at Chaudey-Greater,7 years at Chaudhry-Grover
4983,MIT_235,qualification,PhD .,PhD
4984,MIT_235,languageknown,"Karpada , Telugu .","Kannada, Telugu"
4985,MIT_235,referencescmob2,chatura chana-9921435809,Chatura Chana - 9921435809
4986,MIT_235,pancard,s spog25211 .,SSPOG2521I
4987,MIT_235,maritalstatus,married .,Married
4988,MIT_235,contactnumber,890560513 ) .,8905605131
4989,MIT_235,AlternateNo,90 1/6493 6 ( 1 .,9016493611
4990,MIT_235,place,Patena .,Patna
4991,MIT_235,candidatename,Daniel Parmer,Damini Parmer
4992,MIT_235,referencescmob1,Liam De-8890734596 .,Liam De - 8890734596
4993,MIT_250,nationality,Indian,Indian
4994,MIT_250,Dateofbirth,( 2 ( 28 ( 1995,12/28/1995
4995,MIT_250,Fatherhusbandname,Nihal Thaman,Nihal Thaman
4996,MIT_250,permanentaddress,"60/69 , Ahuja Road , Surat 35624","60/69, Ahuja Road, Surat 356243"
4997,MIT_250,experience,9 years at Mandal-water,9 years at Mandal-Nath
4998,MIT_250,date,08 ( 18 ( 2025 .,8/18/2025
4999,MIT_250,presentaddress,"19179 , Bora Granj , Bally 725129","19/79, Bora Ganj, Bally 725129"
5000,MIT_250,gender,male,Male
5001,MIT_250,bloodgroup,at,A+
5002,MIT_250,experience1,5 years at Bhavspar . Bo,5 years at Bhavsar  Borra and Chanda
5003,MIT_250,qualification,12th pass .,12th Pass
5004,MIT_250,languageknown,"Telugu , Malayalam","Telugu, Malayalam"
5005,MIT_250,aadhaarcard,913 Hz2000000,914000000000.0
5006,MIT_250,referencescmob2,Michael Guiati-7x46832388,Michael Gulati - 7446832388
5007,MIT_250,maritalstatus,married .,Married
5008,MIT_250,contactnumber,1966 3.93706,9663393706
5009,MIT_250,AlternateNo,9589 0ST051,9589051051
5010,MIT_250,place,Bengalure,Bengaluru
5011,MIT_250,candidatename,AmoI Thoemcen,Amol Thaman
5012,MIT_250,referencescmob1,Tanvi Iyer -856557296,Tanvi Iyer - 8565597296
5013,VIT_972,nationality,Indian,Indian
5014,VIT_972,Dateofbirth,5 (22 (1969 .,5/22/1969
5015,VIT_972,Fatherhusbandname,Labour Magar .,Laban Magar
5016,VIT_972,permanentaddress,"85,081 , Granguly brang , Salem 45.351 .","85/083, Ganguly Ganj, Salem 453513"
5017,VIT_972,experience,6 years at Dhillon . Inc.,6 years at Dhillon Inc
5018,VIT_972,date,021 12/2024 .,2/15/2024
5019,VIT_972,presentaddress,"8/9 , Kunj Nagar , Raiganj' 175102 .","819, Kaul Nagar, Raiganj 175102"
5020,VIT_972,gender,male .,Male
5021,VIT_972,bloodgroup,0 -,O-
5022,VIT_972,experience1,7 years at Mitra and sons .,7 years at Mitra and Sons
5023,VIT_972,qualification,12th Pass .,12th Pass
5024,VIT_972,languageknown,"Hindi , Telugu .","Hindi, Telugu"
5025,VIT_972,aadhaarcard,869562000000,869562000000
5026,VIT_972,referencescmob2,Umany Bhatti - 8271353003 .,Umang Bhatti - 8271353003
5027,VIT_972,maritalstatus,Married .,Married
5028,VIT_972,contactnumber,8 9.2.8.6.344 .,8926876344
5029,VIT_972,AlternateNo,87 1/2.25291 .,8712255291
5030,VIT_972,place,Chandigark .,Chandigarh
5031,VIT_972,candidatename,Wahab Magar .,Wahab Magar
5032,VIT_972,referencescmob1,Pooja Taggi - 9783890224 .,Pooja Jaggi - 9783890224
5033,TCE_1358,nationality,Indican .,Indian
5034,TCE_1358,Dateofbirth,sirfast .,8/7/1986
5035,TCE_1358,Fatherhusbandname,Adway Buck,Advay Buch
5036,TCE_1358,permanentaddress,"632, Garry moving , factshipwartz","632, Garg Marg, Fatehpur 054322"
5037,TCE_1358,experience,6 years at Ramorswamy - Bassu-,6 years at Ramaswamy-Basu
5038,TCE_1358,date,"""119LSO.3 .",11/19/2023
5039,TCE_1358,presentaddress,"H. No. 356 , Ben Nagar , Bhilwara","H.No. 356, Ben Nagar, Bhilwara 681065"
5040,TCE_1358,gender,female .,Female
5041,TCE_1358,bloodgroup,at,O+
5042,TCE_1358,experience1,5 years out picker London and shot,5 years at Dube  Tandon and Dhar
5043,TCE_1358,qualification,Diploma .,Diploma
5044,TCE_1358,languageknown,"English , Hindi , Kannander","English, Hindi, Kannada"
5045,TCE_1358,referencescmob2,Amsha Ramachandrum - 95049 09 45,Anusha Ramachandran - 9150490945
5046,TCE_1358,maritalstatus,married .,Married
5047,TCE_1358,contactnumber,7945323620,7945323620
5048,TCE_1358,AlternateNo,8216763355,8216763355
5049,TCE_1358,place,Bengahrum .,Bengaluru
5050,TCE_1358,candidatename,Jyoti Buch .,Jyoti Buch
5051,TCE_1358,referencescmob1,""" Adrain Dull - 96538-655",Advaith Dutt - 9653884655
5052,TCE_1304,nationality,Indian,Indian
5053,TCE_1304,Dateofbirth,112611976 .,11/26/1976
5054,TCE_1304,Fatherhusbandname,Aditua Bawa .,Aditya Bawa
5055,TCE_1304,permanentaddress,"42, Sinha Lang , Amroha 231440 .","42, Sinha Ganj, Amroha 231470"
5056,TCE_1304,experience,6 years at Boase-Manne .,6 years at Boase-Manne
5057,TCE_1304,date,05 ( 23 ( 2025 .,5/23/2025
5058,TCE_1304,presentaddress,"59100 , Sawhney Cranj , Hosur 146391 .","59/00, Sawhney Ganj, Hosur 146391"
5059,TCE_1304,gender,Female,Female
5060,TCE_1304,bloodgroup,A -,A-
5061,TCE_1304,experience1,10 years at Saraf Ltd .,10 years at Saraf Ltd
5062,TCE_1304,qualification,Post-Inraduate .,Post-Graduate
5063,TCE_1304,languageknown,"English , Marathi , Telugu","English, Marathi, Telugu"
5064,TCE_1304,referencescmob2,Kamala Ray_9770818210,Kamala Ray - 9770878210
5065,TCE_1304,maritalstatus,married .,Married
5066,TCE_1304,contactnumber,8531246717 .,8531246777
5067,TCE_1304,AlternateNo,"9694,9835 ) .",9694198351
5068,TCE_1304,place,Grandhimagar .,Gandhinagar
5069,TCE_1304,candidatename,Aarna Bawa .,Aarna Bawa
5070,TCE_1304,referencescmob1,Madhav Ramesh - 8409 435569,Madhav Ramesh - 8409495569
5071,VIT_839,nationality,Prelican .,Indian
5072,VIT_839,Dateofbirth,3/14 ) 1996 .,3/14/1996
5073,VIT_839,Fatherhusbandname,Aadi Trivedi .,Aadi Trivedi
5074,VIT_839,permanentaddress,"H. No. 352 , Sidku Road , Tomchiropalli","H.No. 352, Sidhu Road, Tiruchirappalli 887505"
5075,VIT_839,experience,b Years at Cole-Sunderrem .,6 years at Gole-Sundaram
5076,VIT_839,date,0 4 ) 12P 2025,04-12-2025
5077,VIT_839,presentaddress,"50/72 , Munsty Path , Volaipur-528515 .","50/72, Murty Path, Udaipur-528515"
5078,VIT_839,gender,Macle,Male
5079,VIT_839,bloodgroup,0 .,O-
5080,VIT_839,experience1,10 Years at Bajeva - Raja .,10 years at Bajwa-Raja
5081,VIT_839,qualification,PhD .,PhD
5082,VIT_839,languageknown,"Tehigh , Malayalam , Gujarati , Rannelela","Telugu, Malayalam, Gujarati, Kannada"
5083,VIT_839,aadhaarcard,5828 7.000000,583000000000.0
5084,VIT_839,referencescmob2,"German Vaverahore - 96 0.5 4.5-9,",Gagan Varghese - 9605454019
5085,VIT_839,maritalstatus,Monsued .,Married
5086,VIT_839,contactnumber,832 19 33545,8321933545
5087,VIT_839,AlternateNo,9 336832128 .,9336832128
5088,VIT_839,place,stillong .,Shillong
5089,VIT_839,candidatename,Henry Trinelli .,Henry Trivedi
5090,VIT_839,referencescmob1,"Southrik Dorna-7,8.5.38 .",Sathvik Dara - 7885533138
5091,VIT_804,nationality,Policen .,Indian
5092,VIT_804,Dateofbirth,royco ( 1972 .,10-10-1972
5093,VIT_804,Fatherhusbandname,Logan . Butala .,Logan Butala
5094,VIT_804,permanentaddress,"273 , Dalal , Wick , A Kola - 4.22197 .","273, Dalal Circle, Akola-932297"
5095,VIT_804,experience,3 years at Badani . Hayer and Ann,3 years at Badami  Hayer and Anne
5096,VIT_804,date,0d ( 15 (000 d.3 .,2/15/2023
5097,VIT_804,presentaddress,"607 1bio el Nayar , Humbalonal 657988","607, Goel Nagar, Kumbakonam 857988"
5098,VIT_804,gender,Female .,Female
5099,VIT_804,bloodgroup,B -,B-
5100,VIT_804,experience1,H. Year S. at Dubey Bail and Ben-,4 years at Dubey  Bal and Ben
5101,VIT_804,qualification,Post-Girachheach,Post-Graduate
5102,VIT_804,languageknown,"Famir , Krumada .","Tamil, Kannada"
5103,VIT_804,aadhaarcard,26 96 m.2000000 :0,270000000000.0
5104,VIT_804,referencescmob2,I Isaac Minhard - 9541057834 .,Isaac Minhas - 9841057834
5105,VIT_804,maritalstatus,Mouri eel .,Married
5106,VIT_804,contactnumber,# 320 99 1992 .,7320991992
5107,VIT_804,AlternateNo,9726 82 4 394 .,9726824394
5108,VIT_804,place,Grandhinagar,Gandhinagar
5109,VIT_804,candidatename,Vascana Butala .,Vasana Butala
5110,VIT_804,referencescmob1,Fonlack Kunda - 7.3.9.8-706,Falak Kunda - 7932988706
5111,MIT_155,nationality,Indian .,Indian
5112,MIT_155,Dateofbirth,# IIGI 2002 .,7/19/2002
5113,MIT_155,Fatherhusbandname,Onveer Nadkarni .,Onveer Nadkarni
5114,MIT_155,permanentaddress,"71 (569 , Ram Path , Bangalore 7.53703","71/569, Ram Path, Bangalore 753703"
5115,MIT_155,experience,3 years at Sethi-mahajan,3 years at Sethi-Mahajan
5116,MIT_155,date,03/26 ( 2024 .,3/26/2024
5117,MIT_155,presentaddress,"50/20 , Soni , Bangalore-687681","50/20, Soni, Bangalore-687681"
5118,MIT_155,gender,Female .,Female
5119,MIT_155,bloodgroup,At,A+
5120,MIT_155,experience1,6 years at Nagy LLC .,6 years at Nagy LLC
5121,MIT_155,qualification,10th Pass .,10th Pass
5122,MIT_155,languageknown,"Marathi , Telugu .","Marathi, Telugu"
5123,MIT_155,referencescmob2,Gautam mitter -7397662849,Gautam Mitter - 7397662849
5124,MIT_155,pancard,NLYYF494 6H.,NLYYF4946H
5125,MIT_155,maritalstatus,single .,Single
5126,MIT_155,contactnumber,9069982580,9069982580
5127,MIT_155,AlternateNo,8 27 88 2222 6,8278822226
5128,MIT_155,place,raipur .,Raipur
5129,MIT_155,candidatename,Yashawini Nadkarni .,Yashawini Nadkarni
5130,MIT_155,referencescmob1,Avri Parmar - 9092234-8,Avni Parmar - 9092234518
5131,MIT_428,nationality,Dndian,Indian
5132,MIT_428,Dateofbirth,8.1/ 1986 .,3/1/1986
5133,MIT_428,Fatherhusbandname,Kai Natrajorn,Kai Natarajan
5134,MIT_428,permanentaddress,"62 , Bass path , Dehri - 879060","62, Dass Path, Dehri-879060"
5135,MIT_428,experience,3 years at warble Ray and Dixon .,3 years at Wable  Rau and Divan
5136,MIT_428,date,total 2005,10/12/2025
5137,MIT_428,presentaddress,"66 , Deshpande Road , Amsoha. 327135","66, Deshpande Road, Amroha 327135"
5138,MIT_428,gender,Female .,Female
5139,MIT_428,bloodgroup,0 tre .,O+
5140,MIT_428,experience1,6 years at General - Vasty .,6 years at Grewal-Varty
5141,MIT_428,qualification,Diploma .,Diploma
5142,MIT_428,languageknown,"Kannada , Marsetti .","Kannada, Marathi"
5143,MIT_428,aadhaarcard,732I-700000,732177000000
5144,MIT_428,referencescmob2,Vivaan Goda-8170484566,Vivaan Goda - 8170484566
5145,MIT_428,pancard,UJNUBITSOR,UJNVB1732R
5146,MIT_428,maritalstatus,married .,Married
5147,MIT_428,contactnumber,9505696406,9505696406
5148,MIT_428,AlternateNo,703877 2246 .,7038772246
5149,MIT_428,place,Panaji .,Panaji
5150,MIT_428,candidatename,Harcini Naturajan .,Harini Natarajan
5151,MIT_428,referencescmob1,"Tangi Vick - 8718,768 4b",Zansi Virk - 8718176846
5152,TCE_1407,nationality,andias .,Indian
5153,TCE_1407,Dateofbirth,7/23/986 .,7/23/1986
5154,TCE_1407,Fatherhusbandname,Nachiket Oak,Nachiket Oak
5155,TCE_1407,permanentaddress,"H.NO.083 , Challhan Nagar , Jammi-278005","H.No. 083, Chauhan Nagar, Jammu 278005"
5156,TCE_1407,experience,5 years at Bhalla-Anne,5 years at Bhalla-Anne
5157,TCE_1407,date,( 08/14/2024 .,8/14/2024
5158,TCE_1407,presentaddress,"H. No. 280 , Stanker Circle , Nellor ,-688","H.No. 280, Shanker Circle, Nellore-116386"
5159,TCE_1407,gender,male .,Male
5160,TCE_1407,bloodgroup,A F,A-
5161,TCE_1407,experience1,3 years at Somar-pandya .,3 years at Soman-Pandya
5162,TCE_1407,qualification,12th pass .,12th Pass
5163,TCE_1407,languageknown,"Bengali , Gujarati .","Bengali, Gujarati"
5164,TCE_1407,referencescmob2,Reyanskmani-a b451 91348 .,Reyansh Mani - 9645191348
5165,TCE_1407,maritalstatus,single .,Single
5166,TCE_1407,contactnumber,9151870235 .,9151870235
5167,TCE_1407,AlternateNo,8370247926,8370247926
5168,TCE_1407,place,I Paraji .,Panaji
5169,TCE_1407,candidatename,praneet oak,Praneel Oak
5170,TCE_1407,referencescmob1,Baijiwan Upadhyay - 9418095692 .,Baljiwan Upadhyay - 9418095692
5171,TCE_1059,nationality,Indian .,Indian
5172,TCE_1059,Dateofbirth,a ( 1 ) 1968 .,9/1/1968
5173,TCE_1059,Fatherhusbandname,Aryan Graur,Aryan Gour
5174,TCE_1059,permanentaddress,"H.No. 113 g Tank , Latur -927876 .","H.No. 113, Tank, Latur-927876"
5175,TCE_1059,experience,8 years at Kala-Bakshi .,8 years at Kala-Bakshi
5176,TCE_1059,date,06 ( 09 ( 2024 .,6/9/2024
5177,TCE_1059,presentaddress,"12/920 , Dua chawk , Thiruvaranthapura","12/920, Dua Chowk, Thiruvananthapuram 335823"
5178,TCE_1059,gender,Female .,Female
5179,TCE_1059,bloodgroup,0 #,O+
5180,TCE_1059,experience1,7 years at Dewan Kaur and Wable,7 years at Dewan  Kaur and Wable
5181,TCE_1059,qualification,10th pass .,10th Pass
5182,TCE_1059,languageknown,"Marathi Malayalam , Tamil","Marathi, Malayalam, Tamil"
5183,TCE_1059,referencescmob2,Abhimanyu Menon - 9977809075,Abhimanyu Memon - 9977809075
5184,TCE_1059,maritalstatus,married .,Married
5185,TCE_1059,contactnumber,8 6 3.7.34.29.,8637342929
5186,TCE_1059,AlternateNo,8 73749573 .,8733749573
5187,TCE_1059,place,Lucknow .,Lucknow
5188,TCE_1059,candidatename,chaaya Graur,Chaaya Gour
5189,TCE_1059,referencescmob1,Naksh Korpal -9787801367,Naksh Korpal - 9797801367
5190,VIT_726,nationality,Indian,Indian
5191,VIT_726,Dateofbirth,5 lb ( 1997,5/16/1997
5192,VIT_726,Fatherhusbandname,Norush Bawa .,Aarush Bawa
5193,VIT_726,permanentaddress,"H.NO.8342 , Patel's Niagara .","H.No. 832, Patel Nagar, Mysore-134063"
5194,VIT_726,experience,"7 Years at Karan Bajusa and Slengu ,",7 years at Karan  Bajwa and Sengupta
5195,VIT_726,date,07 ( 80 ( 2025,7/30/2025
5196,VIT_726,presentaddress,"35 150 , Tank Zila , Mango 1913 28","35/50, Tank Zila, Mango 797328"
5197,VIT_726,gender,Male,Male
5198,VIT_726,bloodgroup,AB -,AB-
5199,VIT_726,experience1,8 years at Mahajan - Menon,8 years at Mahajan-Menon
5200,VIT_726,qualification,Graduate .,Graduate
5201,VIT_726,languageknown,"r. Kannada , English , Tamil","Telugu, Kannada, English, Tamil"
5202,VIT_726,aadhaarcard,45387 1000000,454000000000.0
5203,VIT_726,referencescmob2,Tanuja Balan - 975908285,Januja Balan - 9755908285
5204,VIT_726,maritalstatus,Mauveled .,Married
5205,VIT_726,contactnumber,7126864660,7126864660
5206,VIT_726,AlternateNo,73 67 815208 .,7367815208
5207,VIT_726,place,Lucknow .,Lucknow
5208,VIT_726,candidatename,Yatan Bawa,Yatan Bawa
5209,VIT_726,referencescmob1,Azaan Bora - 80 4845 9317,Azaan Bora - 8048459377
5210,TCE_1144,nationality,Indian .,Indian
5211,TCE_1144,Dateofbirth,stal 1996 .,8/2/1996
5212,TCE_1144,Fatherhusbandname,Vedant Andrea .,Vedant Andra
5213,TCE_1144,permanentaddress,"48, Rajagapalan Mary , Khansi 327860 .","48, Rajagopalan Marg, Jhansi 327860"
5214,TCE_1144,experience,4 Years at Chandian and Sons,4 years at Chandran and Sons
5215,TCE_1144,date,colorfaces .,10/5/2023
5216,TCE_1144,presentaddress,"Hino , 97 , before Mary , Unnaits ,","H.No. 97, Ghose Marg, Unnao 103751"
5217,TCE_1144,gender,Female .,Female
5218,TCE_1144,bloodgroup,ABT .,AB+
5219,TCE_1144,experience1,2Years at Kapadia Inc.,2 years at Kapadia Inc
5220,TCE_1144,qualification,Diploma .,Diploma
5221,TCE_1144,languageknown,"English , Bengali , Kanada .","English, Bengali, Kannada"
5222,TCE_1144,referencescmob2,Jagri peri - 9183054050 .,Jagvi Peri - 9103054050
5223,TCE_1144,maritalstatus,Married .,Married
5224,TCE_1144,contactnumber,94273G 0136 .,9427320136
5225,TCE_1144,AlternateNo,"89 88 4,0007 .",8988491007
5226,TCE_1144,place,Chandigach,Chandigarh
5227,TCE_1144,candidatename,Ojasui Andra .,Ojasvi Andra
5228,TCE_1144,referencescmob1,Bimala Sachdev - 713926293 4,Bimala Sachdev - 7139262934
5229,TCE_1296,nationality,IND )AN .,Indian
5230,TCE_1296,Dateofbirth,6/20 ( 1970 .,6/20/1970
5231,TCE_1296,Fatherhusbandname,Jonathan Pall,Jonathan Pall
5232,TCE_1296,permanentaddress,"07.53 , Karnik , Gandhmagar-6DDU27","07/53, Karnik, Gandhinagar-600427"
5233,TCE_1296,experience,I Years at KORPALYILLA ) AND VALA,1 years at Korpal  Pillai and Vala
5234,TCE_1296,date,09 (09 (2023,9/9/2023
5235,TCE_1296,presentaddress,"43/80 , MANDA PATH , Gudivada , 8983D )","43/80, Manda Path, Gudivada 898301"
5236,TCE_1296,gender,male .,Male
5237,TCE_1296,bloodgroup,0 7,O+
5238,TCE_1296,experience1,4 YEARS AT Srinivas KUMAR AND GERA,4 years at Srinivas  Kumar and Gera
5239,TCE_1296,qualification,POST - GRADUATE,Post-Graduate
5240,TCE_1296,languageknown,"Kannada , Tamil , MARATHI .","Kannada, Tamil, Marathi"
5241,TCE_1296,referencescmob2,Gautami manne-874393950 .,Gautami Manne - 8743939506
5242,TCE_1296,maritalstatus,MARRIED .,Married
5243,TCE_1296,contactnumber,93 0995 38 3/4 .,9309953834
5244,TCE_1296,AlternateNo,98 July 24301,9801424301
5245,TCE_1296,place,AIZAWL,Aizawl
5246,TCE_1296,candidatename,om poll .,Om Pall
5247,TCE_1296,referencescmob1,Yutika Khatri-94799517 ),Yutika Khatri - 9479951711
5248,MIT_562,nationality,Indian,Indian
5249,MIT_562,Dateofbirth,01 (2 ( 1982 .,01-02-1982
5250,MIT_562,Fatherhusbandname,Upkaar Selvi .,Upkaar Salvi
5251,MIT_562,permanentaddress,"61 , Ghokshi Iila , Karawal Nagar 647545","61, Chokshi Zila, Karawal Nagar 647545"
5252,MIT_562,experience,4 years at Lalla-Oak,4 years at Lalla-Oak
5253,MIT_562,date,08 ( 18 (2024 .,8/18/2024
5254,MIT_562,presentaddress,"47/31 , Ghana Circle , Munger 54,2707","47/31, Chanda Circle, Munger 542707"
5255,MIT_562,gender,Male .,Male
5256,MIT_562,bloodgroup,A -,A-
5257,MIT_562,experience1,1 years at Acharya LLC .,1 years at Acharya LLC
5258,MIT_562,qualification,Diploma .,Diploma
5259,MIT_562,languageknown,"Telugu , Malayalam .","Telugu, Malayalam"
5260,MIT_562,referencescmob2,Yauvani Shah - 795220648 .,Yauvani Shah - 7952206448
5261,MIT_562,pancard,UWBRH 80760 .,UWBRH8076O
5262,MIT_562,maritalstatus,Bingle .,Single
5263,MIT_562,contactnumber,96 37 4/9.79 .,9637419179
5264,MIT_562,AlternateNo,9584 3/7.3.6 .,9584317336
5265,MIT_562,place,Patna .,Patna
5266,MIT_562,candidatename,Kelvin Walvi .,Kevin Salvi
5267,MIT_562,referencescmob1,Harita Shenoy - 9992181578,Harita Shenoy - 9992181578
5268,TCE_1400,nationality,Indian,Indian
5269,TCE_1400,Dateofbirth,1/2 (1986 .,1/2/1986
5270,TCE_1400,Fatherhusbandname,Bakashi Borar .,Bakhshi Brar
5271,TCE_1400,permanentaddress,"01/01 , Palla Circle , Darbhanga -574487","01/01, Palla Circle, Darbhanga-574487"
5272,TCE_1400,experience,5 years at Bass Swaminathan and,5 years at Dass  Swaminathan and Sinha
5273,TCE_1400,date,07 (14 ( 202 4 .,7/14/2024
5274,TCE_1400,presentaddress,"6481903 , Norang Mary , Aurangabad","64/903, Narang Marg, Aurangabad 889729"
